Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio Adj. P-Value: (Both) / (Control),Abundance Ratio Adj. P-Value: (Spermidine) / (Control),Abundance Ratio Adj. P-Value: (Spermine) / (Control),"Abundance: F21: 128C, Sample, Both","Abundance: F21: 131C, Sample, Both","Abundance: F21: 132C, Sample, Both","Abundance: F21: 134N, Sample, Both","Abundance: F21: 126, Sample, Control","Abundance: F21: 130N, Sample, Control","Abundance: F21: 130C, Sample, Control","Abundance: F21: 131N, Sample, Control","Abundance: F21: 127C, Sample, Spermidine","Abundance: F21: 129N, Sample, Spermidine","Abundance: F21: 132N, Sample, Spermidine","Abundance: F21: 133N, Sample, Spermidine","Abundance: F21: 127N, Sample, Spermine","Abundance: F21: 128N, Sample, Spermine","Abundance: F21: 129C, Sample, Spermine","Abundance: F21: 133C, Sample, Spermine","Abundances (Normalized): F21: 128C, Sample, Both","Abundances (Normalized): F21: 131C, Sample, Both","Abundances (Normalized): F21: 132C, Sample, Both","Abundances (Normalized): F21: 134N, Sample, Both","Abundances (Normalized): F21: 126, Sample, Control","Abundances (Normalized): F21: 130N, Sample, Control","Abundances (Normalized): F21: 130C, Sample, Control","Abundances (Normalized): F21: 131N, Sample, Control","Abundances (Normalized): F21: 127C, Sample, Spermidine","Abundances (Normalized): F21: 129N, Sample, Spermidine","Abundances (Normalized): F21: 132N, Sample, Spermidine","Abundances (Normalized): F21: 133N, Sample, Spermidine","Abundances (Normalized): F21: 127N, Sample, Spermine","Abundances (Normalized): F21: 128N, Sample, Spermine","Abundances (Normalized): F21: 129C, Sample, Spermine","Abundances (Normalized): F21: 133C, Sample, Spermine","Found in Sample: [S300] F21: 128C, Sample, Both","Found in Sample: [S306] F21: 131C, Sample, Both","Found in Sample: [S308] F21: 132C, Sample, Both","Found in Sample: [S311] F21: 134N, Sample, Both","Found in Sample: [S296] F21: 126, Sample, Control","Found in Sample: [S303] F21: 130N, Sample, Control","Found in Sample: [S304] F21: 130C, Sample, Control","Found in Sample: [S305] F21: 131N, Sample, Control","Found in Sample: [S298] F21: 127C, Sample, Spermidine","Found in Sample: [S301] F21: 129N, Sample, Spermidine","Found in Sample: [S307] F21: 132N, Sample, Spermidine","Found in Sample: [S309] F21: 133N, Sample, Spermidine","Found in Sample: [S297] F21: 127N, Sample, Spermine","Found in Sample: [S299] F21: 128N, Sample, Spermine","Found in Sample: [S302] F21: 129C, Sample, Spermine","Found in Sample: [S310] F21: 133C, Sample, Spermine",# Protein Groups,Modifications
0,High,Master Protein,Q9BYD3,"39S ribosomal protein L4, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL4 PE=1 SV=1",0.001,0,5.094,6,1,1,1,311,34.9,9.72,29,1,0,0,0.9999999999,1,1,53344.1665453127,39397.5369949219,50563.6838437502,44032.5413472657,40343.1387562501,39524.4342796875,41609.4348140625,48686.1882510255,47025.7445625001,57490.0862250002,51606.5068148438,51066.1245445313,56183.3895562501,46710.6950578126,48634.404328125,32866.3944984374,62887.7917364364,58504.5710802691,65954.5514065519,58961.8713266388,67331.7376851893,47699.8220238084,61616.6459300642,58302.799543173,48953.9351727614,57490.0862250002,60452.7968201297,70256.9465981718,63797.302826795,65473.7766110644,68105.8231569603,55263.2956942364,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P09012,U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3,0.001,0,5.074,6,2,2,2,282,31.3,9.83,14,2,0,0,0.4088637476,0.5853302485,1,30358.9657464844,37265.0094093752,27101.8250250001,30027.5902265626,62416.3351710939,88555.4901773434,42500.6697199218,41322.1317523201,30146.6652867188,50739.8098839845,43157.1591257812,28333.7798132812,46114.3813710936,62620.2920062502,59231.8282746095,24176.0598234376,35790.3860692389,55337.8093681008,35351.2358266136,40208.5107290216,104171.376758827,106872.652263646,62936.4164551925,49484.1771516454,31382.7651608906,50739.8098839845,50555.0778959995,38981.709950011,52363.7533484253,87774.0527102498,82946.0641589709,40650.9068954216,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8TB61,Adenosine 3'-phospho 5'-phosphosulfate transporter 1 OS=Homo sapiens OX=9606 GN=SLC35B2 PE=1 SV=1,0.001,0,5.065,5,2,2,2,432,47.5,9.16,17,2,0,0,0.9858292093,1,1,25527.4092375276,16724.4767636718,17340.6416970703,24920.8300873072,11199.8901287109,18874.7784908203,12763.416477539,25790.9036408202,20312.8442085936,22622.6403046875,24910.6680216796,23782.7079703126,21217.1831630858,17975.8277015625,14083.76990625,14528.7107367187,30094.4320563479,24835.520548573,22618.886862876,33370.2923338554,18692.3498641383,22778.9111004084,18900.4949831398,30885.1840537416,21145.7291705458,22622.6403046875,29180.807722005,32720.3299395294,24092.5132868987,25196.4849993008,19722.391090615,24429.3433993037,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H3P7,Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4,0.001,0,5.064,2,1,1,1,528,60.6,5.06,56,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q96RL7,Vacuolar protein sorting-associated protein 13A OS=Homo sapiens OX=9606 GN=VPS13A PE=1 SV=2,0.001,0,5.055,1,2,2,2,3174,360,6.33,17,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q86SE5,RNA-binding Raly-like protein OS=Homo sapiens OX=9606 GN=RALYL PE=1 SV=2,0.001,0,5.048,4,1,2,1,291,32.3,7.93,32,1,0,0,0.9999999999,1,1,183292.55731875,152157.696509291,115506.400942968,105981.048344531,150003.493857422,181388.314645313,99448.7933226562,123764.317617187,122519.473183594,252094.45611797,176125.133992627,108297.442249219,134614.180529297,183977.415548438,162375.488240625,72483.7738710938,216084.811479977,225951.200248514,150664.909667582,141914.155857383,250352.25844209,218907.379282251,147267.106936605,148210.538960821,127543.123525861,252094.45611797,206316.172074484,148995.986765884,152856.951277569,257878.761859371,227384.635216882,121878.054760855,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99470,Stromal cell-derived factor 2 OS=Homo sapiens OX=9606 GN=SDF2 PE=1 SV=2,0.001,0,5.043,7,1,3,1,211,23,7.33,14,1,0,0,0.9999999999,1,1,188487.993529687,145329.15094495,168381.109952343,143288.09818125,138093.243182813,152378.356942969,141301.645727344,171882.939757031,165915.493115625,185568.94021875,183178.37835,160093.36880625,187033.042599605,171491.86209375,141459.490553906,135331.005072656,222209.745686903,215810.943780315,219633.92949299,191870.242986243,230474.333746323,183896.889074396,209244.213794863,205833.66538937,172718.504931786,185568.94021875,214578.470268564,220256.997437388,212379.561852484,240377.923202486,198094.644740341,227552.716507555,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H2M9,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1,0.001,0,5.04,2,3,3,2,1393,155.9,5.62,26,3,0,1,0.9858292093,1,1,291848.058794531,222016.044357421,208752.720760546,223719.544369921,187358.223550781,219601.411579687,178185.798991406,242229.357614062,290287.762617188,295593.299143243,272209.637596874,227289.840933295,268991.015738672,244653.844320703,239061.9309375,161090.711254688,344061.612145788,329689.479059138,272294.085518075,299572.14788859,312696.412579696,265024.621842885,263863.504401855,290075.074426201,302190.394746878,295593.299143243,318871.299953821,312706.130711608,305444.392449586,342928.126637085,334773.496600128,270866.450230368,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P78344,Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1,0.001,0,5.039,3,3,3,3,907,102.3,7.14,33,3,0,0,0.9999999999,1,1,143160.666515626,116111.283440625,129278.5423875,117906.818751562,113082.34719375,125913.0035625,111188.360245087,136379.371785938,135282.56259375,155793.020625,161131.020909375,121956.965367187,154013.994337501,132424.06753125,120556.350750001,93367.83616875,168773.059244192,172422.982587691,168629.095459277,157883.384947861,188731.744053889,151957.339045357,164651.451176418,163317.348527319,140829.536264283,155793.020625,188751.796423715,167788.804799662,174885.807245155,185617.101281378,168822.659967892,156993.622734309,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P98171,Rho GTPase-activating protein 4 OS=Homo sapiens OX=9606 GN=ARHGAP4 PE=1 SV=2,0.001,0,5.013,1,1,2,1,946,105,6.34,25,1,0,0,0.9999999999,1,1,197612.232082031,191057.002021875,183216.367021875,171071.705526562,152493.264721875,217896.46126875,169388.789315625,191023.846547624,215558.805979687,260712.303534375,225505.309966406,161540.299155469,201655.038741232,194879.843090625,203500.522267969,133160.902875,232966.371031231,283715.907332295,238984.828214006,229073.943503199,254507.626713123,262967.012977046,250836.597575118,228755.329454189,224397.336225535,260712.303534375,264161.004622354,222247.689098112,228983.115378667,273160.553417643,284974.613617636,223903.79178472,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P12883,Myosin-7 OS=Homo sapiens OX=9606 GN=MYH7 PE=1 SV=5,0.001,0,5.009,1,2,3,1,1935,223,5.8,79,2,0,0,0.2462322931,0.4321179288,1,144162.245390626,76939.3918992187,191796.283155468,111911.8427625,37343.4041835938,37070.2916718749,55168.7499000001,89145.2252109377,177802.788951564,111799.292343751,112345.705411627,113861.651474999,139013.833638283,60606.9847968748,51486.5162109373,55219.6592578123,169953.827222732,114253.490588021,250176.349018654,149855.799165663,62325.2521315586,44738.0550119053,81695.7342531296,106753.401373434,185093.214043697,111799.292343751,131603.794212045,156651.244608993,157852.84070225,84952.0260563337,72099.8152742308,92849.2584680848,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q3KQV9,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Homo sapiens OX=9606 GN=UAP1L1 PE=1 SV=2,0.001,0,4.985,3,2,2,2,507,57,6.32,0,2,0,0,0.6767448481,0.9731902214,1,62442.2836640626,57197.7310781249,62543.3134218749,51256.9032328513,75291.1129523441,81128.94136875,71181.6875859374,69993.5964749998,67179.2844937501,100768.926740625,58735.1655515626,65191.7685537643,61197.2100351565,71211.2989500003,84552.8333203123,41695.54228125,73613.6223494545,84937.5107870728,81580.6101661045,68635.6689972205,125659.074222325,97909.9672087691,105408.22917414,83818.8975392153,69933.8281329851,100768.926740625,68803.436784138,89691.0553282369,69490.5909309548,99815.9559361175,118404.664210167,70109.0922014522,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NR45,Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2,0.001,0,4.983,4,1,3,1,359,40.3,6.74,45,1,0,0,0.5544377211,0.6995007155,1,323109.362039063,300647.0589375,293094.007103907,277768.211737501,343907.463461719,366384.588539062,314400.552107813,360715.734342129,338070.482114063,404924.467689844,355968.848760937,291457.54336875,356419.960385157,359683.563472016,387038.824860689,251987.348971875,380915.769876077,446454.996208265,382307.662120158,371946.134790016,573973.365277533,442169.002139546,465574.877092459,431965.161104486,351932.343000763,404924.467689844,416988.357023435,400988.272416014,404721.614801123,504163.794957265,541994.872251292,423704.869060144,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P05496,"ATP synthase F(0) complex subunit C1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MC1 PE=1 SV=2",0.001,0,4.98,5,1,4,1,136,14.3,9.74,37,1,0,0,0.9999999999,1,1,649166.779696875,526077.894091406,607745.374396874,642004.767091262,455419.184627343,608942.174414063,562973.857321675,654283.425571874,730468.837132031,919317.310728887,610161.1663125,544234.528844532,614806.848742968,570574.6657875,632983.862859064,459747.209057813,765307.022073576,781215.372742617,792734.438843843,859677.895259032,760083.771899888,734898.142672955,833670.560282369,783519.038476668,760420.157753325,919317.310728887,714753.841932453,748759.702659014,698124.819791677,799767.123170976,886407.217702033,773043.296853561,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UID3,Vacuolar protein sorting-associated protein 51 homolog OS=Homo sapiens OX=9606 GN=VPS51 PE=1 SV=2,0.001,0,4.98,3,1,1,1,782,86,6.47,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8TCT8,Signal peptide peptidase-like 2A OS=Homo sapiens OX=9606 GN=SPPL2A PE=1 SV=2,0.001,0,4.978,3,1,1,1,520,58.1,8.32,33,1,0,0,0.9999999999,0.7686273296,1,237601.097971874,174987.792426562,198262.030828124,168953.73061875,188520.452071876,246445.370325001,182472.6902625,217732.344637501,196616.422406251,234073.698581249,225508.81505625,167278.8393375,248661.945984376,258919.510162499,203305.120573322,134473.37743125,280109.51024816,259853.445699378,258610.178495473,226237.86454508,314636.144299267,297421.089443282,270211.67670393,260739.353387311,204678.260512887,234073.698581249,264165.110548085,230142.792059545,282360.348757217,362924.125784129,284700.98030303,226110.655987505,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NPH2,Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1 PE=1 SV=1,0.001,0,4.978,3,1,1,1,558,61,5.76,21,1,0,0,0.9999999999,1,1,31498.093450459,19248.2421076171,25953.744403125,22020.3716989001,22565.2180746093,21203.9458511718,18321.8561238281,24362.2412085938,23056.7178187499,25206.089661328,30360.98401875,26437.875234375,28241.1318234373,20418.3407871093,13689.9262048828,21018.1108113281,37133.3112745264,28583.2626719905,33853.6957615282,29486.4271502224,37660.8115047395,25589.8524984874,27131.6187448418,29174.3288318973,24002.1094805974,25206.089661328,35565.4066013391,36373.3180279004,32068.3400083475,28620.1239739459,19170.8669206914,35340.9642410236,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q969T9,WW domain-binding protein 2 OS=Homo sapiens OX=9606 GN=WBP2 PE=1 SV=1,0.001,0,4.977,11,3,4,3,261,28.1,5.91,16,3,0,0,0.9999999999,1,1,1237081.67365664,855817.258338282,1074698.95106456,1011297.08808047,857377.357289063,1270291.12861407,894729.521155075,1405911.01886425,1232522.94458836,1380554.48187422,1253851.0062375,1116455.0841409,1300547.07438047,1311936.93177422,1139674.47354979,763667.250663282,1458403.78980889,1270871.87274237,1401822.05540224,1354179.58982074,1430942.38817163,1533043.08733531,1324945.46860695,1683609.89539275,1283059.92578445,1380554.48187422,1468783.77943202,1536022.67501901,1476795.83236399,1838925.01476327,1595958.03062397,1284070.54468405,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q6UXV4,MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1,0.001,0,4.973,10,2,2,2,268,29.1,9.52,37,2,0,0,0.9999999999,0.9931661473,1,64374.4367578124,58460.5011375,61782.1205203124,64810.2885492984,47266.7467078124,73175.6881453127,64004.4687304686,66305.8832906248,77610.8310140626,64285.1839781251,70450.2221414061,58907.5303781248,66815.3394820311,49581.6578554689,53275.3959375,52149.4243101562,75891.4504463549,86812.6996017,80587.7209511583,86784.3594115732,78887.0744488036,88311.6321488994,94779.9628937597,79402.77850659,80793.0980256355,64285.1839781251,82526.6662657046,81045.179224381,75870.0833124807,69497.9680010613,74604.8963580735,87686.8028853417,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q00059,"Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1",0.001,0,4.971,13,3,3,3,246,29.1,9.72,33,3,0,0,0.9999999999,1,1,232757.524621875,213479.00258357,216495.142565624,198816.6439875,196453.606129687,256956.903689063,185934.89165625,244991.450597962,245204.860389844,296201.254155468,245573.837656641,175864.358703515,214405.135982813,223325.372350781,252805.699678125,137912.52523125,274399.389501665,317012.139170153,282393.190609631,266225.864365493,327876.389468689,310106.869260269,275338.620589868,293382.742562584,255258.964025901,296201.254155468,287669.64145549,241954.778596525,243461.092254339,313032.283565479,354019.762618808,231893.421170848,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q92604,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 OS=Homo sapiens OX=9606 GN=LPGAT1 PE=1 SV=1,0.001,0,4.962,6,1,2,1,370,43.1,8.92,22,1,0,0,0.7932835239,1,1,42874.1367140624,32450.7221542969,32253.9165566881,40937.8341023437,21709.9619214845,34347.359475,30732.7882640624,37050.6316640625,38160.9889675782,41112.7484625001,37668.1421917969,35573.3165390624,41801.7900351563,24286.01175,26559.199734375,25960.5777234375,50544.6041276724,48188.6870523614,42071.5508817434,54817.8967845008,36233.4093557949,41451.9009266949,45510.1431051013,44368.9602422773,39725.6991341079,41112.7484625001,44125.1440381829,48941.8890251858,47466.7242157926,34041.388297159,37192.5221515191,43651.4897669028,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q03518,Antigen peptide transporter 1 OS=Homo sapiens OX=9606 GN=TAP1 PE=1 SV=2,0.001,0,4.942,3,2,2,2,808,87.2,8.02,39,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14617,AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1,0.001,0,4.939,2,2,2,2,1153,130.1,8.48,32,2,0,0,0.9999999999,1,1,135189.555555166,106520.497127344,86485.4660226562,94093.916296875,76922.4236085936,93033.7246007813,86168.5799906249,126085.870195312,116039.089096946,161001.082790624,139134.725580468,92095.0658718749,120144.163579687,109570.15245,93978.9451476561,72794.0319705645,159375.86366586,158180.852688724,112810.414137101,125996.665546999,128381.692852801,112277.182116428,127601.321846947,150990.650106378,120797.025076516,161001.082790624,162984.937661412,126704.702630667,136425.973002061,153583.064346881,131604.642991434,122399.739154724,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NY15,Stabilin-1 OS=Homo sapiens OX=9606 GN=STAB1 PE=1 SV=3,0.001,0,4.914,1,2,3,2,2570,275.3,6.49,14,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9Y5K6,CD2-associated protein OS=Homo sapiens OX=9606 GN=CD2AP PE=1 SV=1,0.001,0,4.904,2,1,2,1,639,71.4,6.4,34,1,0,0,0.9999999999,1,1,230280.30196875,186043.189457812,215031.672693749,193846.8456375,200086.184770313,188442.149829946,177832.664057812,242771.318580493,223277.464007813,193934.048189063,241965.397523437,220172.315730468,238382.166360939,228702.157509376,192971.889,186653.263422656,271478.975286135,276270.493839182,280484.261284094,259571.044955433,333939.076698585,227420.25717726,263340.570354179,290724.084807196,232432.481404947,193934.048189063,283442.649324578,302913.815501746,270687.464319148,320568.853721924,270230.704540537,313848.678756377,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P13535,Myosin-8 OS=Homo sapiens OX=9606 GN=MYH8 PE=1 SV=3,0.001,0,4.889,2,2,3,1,1937,222.6,5.74,79,2,0,0,0.4927383718,0.9773410062,1,162537.4900875,81859.9957054685,177292.633185937,201893.046403124,46318.5323390625,91966.5213843748,76092.39185625,154772.96030625,160062.776310936,116459.96360625,141314.442018751,149390.071926563,135437.733801561,91199.1454111529,75057.12121875,64045.9033757811,191616.525066581,121560.490900698,231257.993891403,270345.327785704,77304.5272520735,110989.234435113,112680.164677308,185344.082245928,166625.809925958,116459.96360625,165538.296977937,205531.365445384,153792.111614452,127832.661585949,105107.219776075,107690.172599509,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q5TFQ8,Signal-regulatory protein beta-1 isoform 3 OS=Homo sapiens OX=9606 GN=SIRPB1 PE=1 SV=1,0.001,0,4.883,4,1,1,1,398,43.3,7.83,15,1,0,0,0.5832266635,0.7922851162,1,102221.717864062,106377.261890624,111214.422,73216.5390000001,255186.590639064,270900.576909665,133802.678882812,116311.749675,112517.430454687,202237.211601563,124925.71966875,65894.8851000001,177189.811734374,208291.346484375,282228.601359375,75962.1592125001,120509.861158207,157968.151166572,145066.513263068,98040.767564462,425900.341703714,326934.706093413,198139.492306442,139285.922135718,117130.96831383,202237.211601563,146340.25077185,90658.4054469659,201202.3867966,291959.284118056,395222.507185148,127726.796023599,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O15155,BET1 homolog OS=Homo sapiens OX=9606 GN=BET1 PE=1 SV=1,0.001,0,4.88,15,1,1,1,118,13.3,9.06,31,1,0,0,0.9677455197,1,1,93867.8375249999,63674.1748499999,97041.8914781247,79286.5927218748,41801.7293203126,98477.4188320311,64115.0854523437,81331.0549734376,92950.4291718757,85203.185821875,86494.9314796876,71057.7389156249,80487.8017968756,65129.1368062498,58936.7343575716,47143.37945625,110661.416220787,94554.9029871959,126580.065642787,106168.886349893,69766.0905956786,118846.871239495,94943.7678436749,97395.7577106323,96761.6637714847,85203.185821875,101321.729398832,97761.4771614096,91395.4231963403,91290.6679904057,82532.8255389832,79269.3740422362,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P08236,Beta-glucuronidase OS=Homo sapiens OX=9606 GN=GUSB PE=1 SV=2,0.001,0,4.875,4,3,3,3,651,74.7,7.02,44,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O14744,Protein arginine N-methyltransferase 5 OS=Homo sapiens OX=9606 GN=PRMT5 PE=1 SV=4,0.001,0,4.863,5,2,3,2,637,72.6,6.29,0,2,0,0,0.6208827569,1,1,61159.7424796874,48365.2099992188,51896.1147117188,51045.634960547,42903.4229894531,48922.9970625,41569.1800734375,48177.2583445313,54433.6171886719,61392.3396796876,57283.7676710549,48121.5157317193,58698.7222335937,52735.8366046876,44640.96594375,39382.4060373048,72101.6260409569,71821.3899152162,67692.5553156159,68352.769752574,71604.7910891674,59042.4200948487,61557.0353607023,57693.3445953576,56665.5518559957,61392.3396796876,67103.2430180631,66205.7438495898,66653.5107166013,73919.1395242449,62513.5595700661,66219.6624608009,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1,
